AUTHOR,TITLE,FORM,TYPE
ORCAGNA,The Strozzi Altarpiece,painting,religious
ORCAGNA,The Strozzi Altarpiece (detail),painting,religious
ORCAGNA,The Strozzi Altarpiece (detail),painting,religious
ORCAGNA,Throne of Grace,painting,religious
"ORIOLI, Pietro di Francesco degli",Allegory of Faith,painting,mythological
"ORIOLI, Pietro di Francesco degli",Allegory of Faith (detail),painting,mythological
"ORIOLI, Pietro di Francesco degli",Allegory of Charity,painting,mythological
"ORIOLI, Pietro di Francesco degli",Allegory of Charity (detail),painting,mythological
"ORIOLI, Pietro di Francesco degli",Ascension,painting,religious
"ORIOLI, Pietro di Francesco degli",Madonna and Child with Sts Jerome and Bernardino of Siena,painting,religious
"ORIOLI, Pietro di Francesco degli",Sulpicia,painting,mythological
"ORLEY, Bernaert van",Altarpiece of Sts Thomas and Matthew (detail),painting,religious
"ORLEY, Bernaert van",Altarpiece of Calvary,painting,religious
"ORLEY, Bernaert van",Altarpiece of Calvary,painting,religious
"ORLEY, Bernaert van",Portrait of Charles V,painting,portrait
"ORLEY, Bernaert van",Haneton Triptych (centre panel),painting,religious
"ORLEY, Bernaert van",Haneton Triptych (wings),painting,religious
"ORLEY, Bernaert van",Holy Family,painting,religious
"ORLEY, Bernaert van",Holy Family,painting,religious
"ORLEY, Bernaert van",The Last Judgment,painting,religious
"ORLEY, Bernaert van",Portrait of Margareta van Oostenrijk,painting,portrait
"ORLEY, Bernaert van",Portrait of Margaret of Austria,painting,portrait
"ORLEY, Bernaert van",Scene in a church,painting,religious
"ORLEY, Bernaert van",Virgin and Child,painting,religious
"ORLEY, Bernaert van",Virgin of Louvain,painting,religious
"ORLEY, Bernaert van",Virgin and Child,painting,religious
"ORLEY, Bernaert van",Virgin and Child,painting,religious
"ORLEY, Bernaert van",Virgin and Child,painting,religious
"ORLEY, Bernaert van",Triptych of Virtue of Patience,painting,religious
"ORLEY, Bernaert van",Triptych of Virtue of Patience (closed),painting,religious
"ORLEY, Bernaert van",Triptych of Virtue of Patience (central panel),painting,religious
"ORLEY, Bernaert van","Triptych of Virtue of Patience (central panel, detail)",painting,religious
"ORLEY, Bernaert van",Joris van Zelle,painting,portrait
"ORLEY, Bernaert van",Portrait of Margaret of Austria,painting,portrait
"ORLOVSKY, Aleksandr Osipovich","The Hay Market, St. Petersburg",painting,landscape
"ORRENTE, Pedro",The Supper at Emmaus,painting,religious
"ORRENTE, Pedro",The Supper at Emmaus (detail),painting,religious
"ORRENTE, Pedro",Entry into Jerusalem,painting,religious
"ORRENTE, Pedro",The Sacrifice of Isaac,painting,religious
"ORRENTE, Pedro",St Sebastian,painting,religious
"ORSI, Lelio",Martyrdom of St Catherine of Alexandria,painting,religious
ORTOLANO,Mourning the Dead Christ,painting,religious
ORTOLANO,Nativity with Saints,painting,religious
"OS, Georgius van",Still-Life,painting,still-life
"OS, Georgius van",Still-Life of Fruit,painting,still-life
"OS, Jan van",A Ferry Boat,painting,landscape
"OS, Jan van",River Landscape,painting,landscape
"OS, Jan van",Still-Life with Flowers and Fruit,painting,still-life
"OS, Jan van",Still-Life,painting,still-life
"OS, Jan van",Still-Life,painting,still-life
"OS, Jan van",Shipping in a Storm off the Coast,painting,landscape
"OS, Jan van",Summer Landscape,painting,landscape
"OS, Jan van",Winter Landscape,painting,landscape
"OS, Pieter Gerardus van",By the Roadside,painting,landscape
"OSONA, Francisco de",Adoration of the Magi,painting,religious
"OSONA, Rodrigo de, the Younger",The Adoration of the Shepherds,painting,religious
"OSTADE, Adriaen Jansz. van",Barber Extracting of Tooth,painting,genre
"OSTADE, Adriaen Jansz. van",Brawl,painting,genre
"OSTADE, Adriaen Jansz. van",Carousing Peasants in a Tavern,painting,genre
"OSTADE, Adriaen Jansz. van",Comedian Reading in a Tavern,painting,genre
"OSTADE, Adriaen Jansz. van",Rustic Concert with Pipe and Violin,painting,genre
"OSTADE, Adriaen Jansz. van",Peasants in an Interior,painting,interior
"OSTADE, Adriaen Jansz. van",A Fight,painting,genre
"OSTADE, Adriaen Jansz. van",Inn Scene,painting,genre
"OSTADE, Adriaen Jansz. van",Piping and Drinking in the Tavern,painting,genre
"OSTADE, Adriaen Jansz. van",Interior of a Farmhouse with Skaters,painting,genre
"OSTADE, Adriaen Jansz. van",Merry Peasants,painting,religious
"OSTADE, Adriaen Jansz. van",Village Musicians,painting,genre
"OSTADE, Adriaen Jansz. van",Peasant Family in a Cottage Interior,painting,interior
"OSTADE, Adriaen Jansz. van",Peasant Family in a Cottage Interior (detail),painting,interior
"OSTADE, Adriaen Jansz. van",Peasant Family,painting,genre
"OSTADE, Adriaen Jansz. van",Interior with a Peasant Family,painting,interior
"OSTADE, Adriaen Jansz. van",Peasant Family by a Hearth,painting,genre
"OSTADE, Adriaen Jansz. van",Peasant Family by a Hearth (detail),painting,genre
"OSTADE, Adriaen Jansz. van",Peasants Drinking and Making Music in a Barn,painting,genre
"OSTADE, Adriaen Jansz. van",Peasants Carousing and Dancing outside an Inn,painting,religious
"OSTADE, Adriaen Jansz. van",Smoker,painting,genre
"OSTADE, Adriaen Jansz. van",Old Man Smoking a Pipe,painting,genre
"OSTADE, Adriaen Jansz. van",Rustic Concert,painting,genre
"OSTADE, Adriaen Jansz. van",Village Tavern with Four Figures,painting,genre
"OSTADE, Adriaen Jansz. van",Interior of a Tavern with Violin Player,painting,interior
"OSTADE, Adriaen Jansz. van",The Violinist,painting,genre
"OSTADE, Adriaen Jansz. van",Wandering Musician,painting,genre
"OSTADE, Adriaen Jansz. van",Alchemist,painting,genre
"OSTADE, Adriaen Jansz. van",Cutting the Feather,painting,genre
"OSTADE, Adriaen Jansz. van",The Drinker,painting,genre
"OSTADE, Adriaen Jansz. van",Feasting Peasants in a Tavern,painting,religious
"OSTADE, Adriaen Jansz. van",The Fish Market,painting,genre
"OSTADE, Adriaen Jansz. van",The Fishwife,painting,genre
"OSTADE, Adriaen Jansz. van",Flute Player,painting,genre
"OSTADE, Adriaen Jansz. van",The Interior of a Peasant's Cottage,painting,religious
"OSTADE, Adriaen Jansz. van",Merrymakers in an Inn,painting,genre
"OSTADE, Adriaen Jansz. van",Mother Holding her Child in a Doorway,painting,religious
"OSTADE, Adriaen Jansz. van",The Painter in His Studio,painting,interior
"OSTADE, Adriaen Jansz. van",A Man With Pince-Nez (The Sense of Sight),painting,mythological
"OSTADE, Adriaen Jansz. van",Portrait of a Family,painting,portrait
"OSTADE, Adriaen Jansz. van",The School Master,painting,genre
"OSTADE, Adriaen Jansz. van",The Stall-keeper,painting,genre
"OSTADE, Isaack van",Barn Interior,painting,interior
"OSTADE, Isaack van",The Cut Pig,painting,still-life
"OSTADE, Isaack van",Farmhouse Interior,painting,interior
"OSTADE, Isaack van",Interior of a Peasant House,painting,interior
"OSTADE, Isaack van",A Barn Interior with a Slaughtered PIg,painting,interior
"OSTADE, Isaack van",Travellers at a Country Inn,painting,genre
"OSTADE, Isaack van",Traveller at a Cottage Door,painting,genre
"OSTADE, Isaack van",Winter Landscape,painting,landscape
"OSTADE, Isaack van",Frozen Lake,painting,landscape
"OSTADE, Isaack van",Winter Landscape,painting,landscape
"OSTADE, Isaack van",Winter Landscape (detail),painting,landscape
"OSTADE, Isaack van",Winter Landscape,painting,landscape
"OSTADE, Isaack van",A Winter Scene,painting,landscape
"OSTADE, Isaack van",Winter Landscape,painting,landscape
"OSTENDORFER, Michael",Self-Portrait,painting,portrait
"OUDRY, Jacques-Charles",Two Dogs Fighting over a Bone,painting,other
"OUDRY, Jacques-Charles",Dogs in a Landscape with their Catch,painting,other
"OUDRY, Jacques-Charles",Hawk Attacking Wild Duck,painting,other
"OUDRY, Jacques-Charles",Still-Life,painting,still-life
"OUDRY, Jean-Baptiste",Allegory of Europe,painting,mythological
"OUDRY, Jean-Baptiste","Henri Camille, Chevalier de Beringhen",painting,portrait
"OUDRY, Jean-Baptiste","Henri Camille, Chevalier de Beringhen (detail)",painting,portrait
"OUDRY, Jean-Baptiste",Dead Roe,painting,still-life
"OUDRY, Jean-Baptiste",Dead Wolf,painting,still-life
"OUDRY, Jean-Baptiste",Farmhouse,painting,landscape
"OUDRY, Jean-Baptiste",Hound with Gun and Dead Game,painting,still-life
"OUDRY, Jean-Baptiste",Boar Hunt,painting,genre
"OUDRY, Jean-Baptiste",Stag Hunt,painting,genre
"OUDRY, Jean-Baptiste",Misse and Luttine,painting,other
"OUDRY, Jean-Baptiste",Landscape with a Brace of Partridges and a Hare,painting,landscape
"OUDRY, Jean-Baptiste",Dog Pointing a Partridge,painting,landscape
"OUDRY, Jean-Baptiste",Still-life with Pheasant,painting,still-life
"OUDRY, Jean-Baptiste","Still-Life with a Partridge, a Hare and Hollyhock",painting,still-life
"OUDRY, Jean-Baptiste",Still-Life,painting,still-life
"OUDRY, Jean-Baptiste",Still-Life with Fruit,painting,still-life
"OUDRY, Jean-Baptiste",Still-Life,painting,still-life
"OUDRY, Jean-Baptiste",Three Dogs and a Macaw in a Park,painting,other
"OUDRY, Jean-Baptiste",Two Hunting Dogs with Hares and Game Birds,painting,landscape
"OUTIN, Pierre",Bathing Ladies (Le Bain des Dames),painting,other
"OUTIN, Pierre",The Flower Seller,painting,genre
"OUTIN, Pierre",My Valentine,painting,other
"OUWATER, Albert van",The Raising of Lazarus,painting,religious
"OUWATER, Isaak",The Lottery Office,painting,other
"OUWATER, Isaak",The Lottery Office (detail),painting,other
"OUWATER, Isaak","Ouderkerk, near Amsterdam",painting,landscape
"OUWATER, Isaak",View of the Singel with the Munttoren in Amsterdam,painting,landscape
"OVENS, Jürgen",Portrait of a Young Woman as Flora,painting,portrait
"OVENS, Jürgen",Portrait of Cornelis Nuyts,painting,portrait
"OVENS, Jürgen",Self-Portrait,painting,portrait
"OVERBECK, Friedrich",Italia and Germania,painting,other
"OVERBECK, Friedrich",Italia and Germania,painting,other
"OVERBECK, Friedrich",The Siege of Jerusalem,painting,historical
"OVERBECK, Friedrich",Portrait of the Painter Franz Pforr,painting,portrait
"OVERBEKE, Adriaen van",Ecce Homo,painting,religious
"OVERBEKE, Adriaen van",The Adoration of the Magi,painting,religious
"PAÁL, László",Noon,painting,landscape
"PAÁL, László",The Depth of the Forest,painting,landscape
"PAÁL, László",Morning in the Forest,painting,landscape
"PAÁL, László",Street of Berzova,painting,landscape
"PAÁL, László",Sunset,painting,landscape
"PAÁL, László",Edge of Forest,painting,landscape
"PAÁL, László",Poplars,painting,landscape
"PAÁL, László",In the Forest of Fontainebleau,painting,landscape
"PAÁL, László",Cloudy Weather,painting,landscape
"PAÁL, László",Forest Path,painting,landscape
"PAÁL, László",The Depth of the Forest,painting,landscape
"PAÁL, László",The Depth of the Forest,painting,landscape
"PAÁL, László",The Depth of the Forest,painting,landscape
"PAÁL, László",Frog Swamp,painting,landscape
"PACE DEL CAMPIDOGLIO, Michele",Portrait of a Greyhound with Pup,painting,portrait
"PACE DEL CAMPIDOGLIO, Michele",Still-Life,painting,still-life
"PACE DEL CAMPIDOGLIO, Michele",Still-Life with a Female Figure,painting,still-life
"PACE DEL CAMPIDOGLIO, Michele",Still-Life with a Female Figure,painting,still-life
"PACE DEL CAMPIDOGLIO, Michele",Still-Life with Grapes,painting,still-life
PACECCO,The Judgment of Paris,painting,mythological
"PACHER, Friedrich",Christ in Limbo,painting,religious
"PACHER, Friedrich",Christ in Limbo (detail),painting,religious
"PACHER, Friedrich",St Anthony of Padua and St Francis of Assisi,painting,religious
"PACHER, Michael",Annunciation,painting,religious
"PACHER, Michael",St Lawrence Distributing the Alms,painting,religious
"PACHER, Michael",St Catherine,painting,religious
"PACHER, Michael",Altarpiece of the Church Fathers,painting,religious
"PACHER, Michael",Altarpiece of the Church Fathers: St Augustine and St Gregory,painting,religious
"PACHER, Michael",Altarpiece of the Church Fathers: St Jerome,painting,religious
"PACHER, Michael",Altarpiece of the Church Fathers: Vision of St Sigisbert,painting,religious
"PACHER, Michael",Altarpiece of the Church Fathers: St Augustine Liberating a Prisoner,painting,religious
"PACHER, Michael",Mary of Burgundy,painting,portrait
"PACHER, Michael",Flagellation,painting,religious
"PACHER, Michael",The Engagement of Virgin,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Nativity,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Circumcision,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Scenes from the Life of Christ,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Baptism of Christ,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Temptation of Christ,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: The Attempt to Stone Christ,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Purification of the Temple,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Scenes from the Life of Christ,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Marriage at Cana,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: The Miracle of the Bread,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Christ and the Adulteress,painting,religious
"PACHER, Michael",St Wolfgang Altarpiece: Resurrection of Lazarus,painting,religious
PACINO DI BONAGUIDA,Miracle of the Tomb of St Proculus,painting,religious
PACINO DI BONAGUIDA,Tree of the Cross,painting,religious
PACINO DI BONAGUIDA,Left wing of a diptych,painting,religious
PACINO DI BONAGUIDA,Right wing of a diptych,painting,religious
PACINO DI BONAGUIDA,Triptych,painting,religious
"PACKX, Hendrick Ambrosius",The Princes of Orange and Their Families Riding Out from the Buitenhof,painting,portrait
PADOVANINO,Esther before Ahasuerus,painting,mythological
PADOVANINO,Liberale Persuades the Emperor to Absolve Two Innocents Condemned to Death,painting,religious
PADOVANINO,Liberale Persuades the Emperor to Absolve Two Innocents Condemned to Death (detail),painting,religious
PADOVANINO,The Madonna with Design of a Shrine,painting,religious
PADOVANINO,The Penitent Magdalene,painting,religious
PADOVANINO,Miracle of St Dominic,painting,religious
PADOVANINO,Sleeping Venus with Putti,painting,mythological
PADOVANINO,Samson and Delilah,painting,mythological
PADOVANINO,Semiramis Called to Arms,painting,mythological
PADOVANINO,Venus Blindfolding Cupid,painting,mythological
PADOVANINO,Venus Blindfolding Cupid (detail),painting,mythological
"PAELINCK, Joseph",The Fair Anthia Leading her Companions to the Temple of Diana in Ephesus,painting,mythological
"PAGANI, Gregorio",Madonna and the Child with Saints,painting,religious
"PAGANI, Paolo",St Jerome,painting,religious
"PAGANI, Paolo",The Sacrifice of Isaac,painting,religious
"PAGANINO, Giovanni Antonio",Grotesques,painting,other
"PALADINI, Arcangela",Self-Portrait,painting,portrait
"PALAGI, Pelagio",Newton's Discovery of the Refraction of Light,painting,genre
"PALAGI, Pelagio",The Nuptials of Cupid and Psyche,painting,mythological
"PALAMEDESZ., Anthonie",Brothel Scene,painting,genre
"PALAMEDESZ., Anthonie",Company Dining and Making Music,painting,genre
"PALAMEDESZ., Anthonie",An Elegant Company in an Interior,painting,interior
"PALAMEDESZ., Anthonie",An Elegant Company in an Interior (detail),painting,interior
"PALAMEDESZ., Anthonie",Family Portrait,painting,portrait
"PALAMEDESZ., Anthonie",Guardroom Interior,painting,interior
"PALAMEDESZ., Anthonie",Guardroom Interior,painting,interior
"PALAMEDESZ., Anthonie",Guardroom Interior,painting,interior
"PALAMEDESZ., Anthonie",Guardroom Interior,painting,genre
"PALAMEDESZ., Anthonie",Guardroom Scene,painting,genre
"PALAMEDESZ., Anthonie",A Merry Company,painting,genre
"PALAMEDESZ., Anthonie",A Musical Party with an Allegory of the Five Senses,painting,genre
"PALAMEDESZ., Anthonie",A Musical Party with an Allegory of the Five Senses (detail),painting,genre
"PALAMEDESZ., Anthonie",Musical Company,painting,genre
"PALAMEDESZ., Anthonie",An Officer Blowing a Trumpet,painting,genre
"PALAMEDESZ., Anthonie",Party Scene with Music,painting,genre
"PALAMEDESZ., Anthonie",Portrait of a Gentlemen,painting,portrait
"PALAMEDESZ., Anthonie",Portrait of a Gentleman,painting,portrait
"PALAMEDESZ., Anthonie",Portrait of a Woman,painting,portrait
"PALAMEDESZ., Palamedes",Cavalry Battle Scene,painting,landscape
"PALAMEDESZ., Palamedes",Cavalry Battle,painting,other
"PALAMEDESZ., Palamedes",Cavalry Skirmish,painting,other
"PALAMEDESZ., Palamedes",A Dutch Cantonment,painting,historical
"PALAMEDESZ., Palamedes",A Military Engagement,painting,other
"PALAMEDESZ., Palamedes",A Skirmish Between Cavalry and Infantry,painting,other
"PALIZZI, Filippo",Urchins,painting,genre
"PALIZZI, Giuseppe",Parrots at the Jardin des Plantes,painting,landscape
PALMA GIOVANE,Self-Portrait,painting,portrait
PALMA GIOVANE,Pasquale Cicogna Hearing Mass Celebrated in the Oratory of the Crociferi,painting,religious
PALMA GIOVANE,Pasquale Cicogna Hearing Mass Celebrated in the Oratory of the Crociferi (detail),painting,historical
