AUTHOR,TITLE,FORM,TYPE
ANDREA DI BARTOLO,St Paul,painting,religious
ANDREA DI BARTOLO,Apostle Paul,painting,religious
ANDREA DI BARTOLO,Virgin and Child with the Four Evangelists,painting,religious
ANDREA DI NERIO,Virgin and Child,painting,religious
ANDREA di Vanni d'Andrea,Ascension of Christ,painting,religious
ANDREA di Vanni d'Andrea,Ascension of Christ (detail),painting,religious
ANDREA di Vanni d'Andrea,St Francis of Assisi,painting,religious
ANDREA di Vanni d'Andrea,St Francis of Assisi (detail),painting,religious
ANDREA di Vanni d'Andrea,St James the Greater,painting,religious
ANDREA di Vanni d'Andrea,St James the Greater (detail),painting,religious
ANDREA di Vanni d'Andrea,St Peter,painting,religious
"ANDREESCU, Ion",Edge of the Forest,painting,landscape
"ANDREESCU, Ion",Winter at Barbizon,painting,landscape
"ANDRIESSEN, Jurriaan",Arcadian Landscape,painting,landscape
"ANDRIESSEN, Jurriaan",Arcadian Landscape,painting,landscape
"ANESI, Paolo",An Extensive Landscape,painting,landscape
"ANESI, Paolo",An Extensive Landscape,painting,landscape
"ANESI, Paolo",Italianate Coastal Landscape,painting,landscape
"ANESI, Paolo",Tiber Bridge in Rome,painting,landscape
"ANESI, Paolo",View of the Roman Campagna,painting,landscape
"ANESI, Paolo",Harbour Scene,painting,landscape
"ANESI, Paolo",View of Tivoli and the Roman Campagna,painting,landscape
"ANGELI, Giuseppe",The Sacrifice of Iphigenia,painting,mythological
"ANGELI, Giuseppe",The Abduction of Helen,painting,mythological
"ANGELI, Giuseppe",The Abduction of Helen (detail),painting,mythological
"ANGELI, Giuseppe",Ceiling fresco in the ballroom (detail),painting,mythological
"ANGELI, Giuseppe",The Immaculate Conception,painting,religious
"ANGELI, Giuseppe",St Roch in Glory,painting,religious
"ANGELI, Giuseppe",Faith,painting,religious
"ANGELI, Giuseppe",Charity,painting,religious
"ANGELICO, Fra",San Domenico Altarpiece,painting,religious
"ANGELICO, Fra",San Domenico Altarpiece (detail),painting,religious
"ANGELICO, Fra",San Domenico Altarpiece (detail),painting,religious
"ANGELICO, Fra",San Domenico Altarpiece (detail),painting,religious
"ANGELICO, Fra",San Domenico Altarpiece (detail),painting,religious
"ANGELICO, Fra",Predella of the San Domenico Altarpiece,painting,religious
"ANGELICO, Fra",Predella of the San Domenico Altarpiece (detail),painting,religious
"ANGELICO, Fra",St Nicholas of Bari,painting,religious
"ANGELICO, Fra",St Michael,painting,religious
"ANGELICO, Fra",St Mark,painting,religious
"ANGELICO, Fra",St Matthew,painting,religious
"ANGELICO, Fra",A Bishop Saint,painting,religious
"ANGELICO, Fra",The Annunciation,painting,religious
"ANGELICO, Fra",The Annunciation,painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",Linaioli Tabernacle (shutters closed),painting,religious
"ANGELICO, Fra",Linaioli Tabernacle (shutters open),painting,religious
"ANGELICO, Fra",Linaioli Tabernacle: St John the Baptist,painting,religious
"ANGELICO, Fra",Linaioli Tabernacle: St John the Evangelist,painting,religious
"ANGELICO, Fra",Linaioli Tabernacle (detail),painting,religious
"ANGELICO, Fra",Linaioli Tabernacle (detail),painting,religious
"ANGELICO, Fra",St Peter Preaching in the Presence of St Mark,painting,religious
"ANGELICO, Fra",Adoration of the Magi,painting,religious
"ANGELICO, Fra",The Martyrdom of St Mark,painting,religious
"ANGELICO, Fra",Last Judgment,painting,religious
"ANGELICO, Fra",Last Judgment (detail),painting,religious
"ANGELICO, Fra",Last Judgment (detail),painting,religious
"ANGELICO, Fra",Last Judgment (detail),painting,religious
"ANGELICO, Fra",Last Judgment (detail),painting,religious
"ANGELICO, Fra",Last Judgment (detail),painting,religious
"ANGELICO, Fra",Annunciation,painting,religious
"ANGELICO, Fra",Annunciation,painting,religious
"ANGELICO, Fra",Annunciation (detail),painting,religious
"ANGELICO, Fra",Annunciation (detail),painting,religious
"ANGELICO, Fra",Annunciation (detail),painting,religious
"ANGELICO, Fra",Birth of the Virgin,painting,religious
"ANGELICO, Fra",Marriage of the Virgin,painting,religious
"ANGELICO, Fra",Visitation,painting,religious
"ANGELICO, Fra",Adoration of the Magi,painting,religious
"ANGELICO, Fra",The Presentation of Christ in the Temple,painting,religious
"ANGELICO, Fra",Death of the Virgin,painting,religious
"ANGELICO, Fra",The Virgin Consigns the Habit to St Dominic,painting,religious
"ANGELICO, Fra",Cortona Polyptych,painting,religious
"ANGELICO, Fra",Cortona Polyptych (central panel),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Cortona Polyptych (detail),painting,religious
"ANGELICO, Fra",Virgin with Child and Four Saints (detail of the predella),painting,religious
"ANGELICO, Fra",Virgin with Child and Four Saints (detail of the predella),painting,religious
"ANGELICO, Fra",Virgin with Child and Four Saints (detail of the predella),painting,religious
"ANGELICO, Fra",Perugia Altarpiece (in modern frame),painting,religious
"ANGELICO, Fra",Perugia Altarpiece,painting,religious
"ANGELICO, Fra",Perugia Altarpiece (central panel),painting,religious
"ANGELICO, Fra",Perugia Altarpiece (left panel),painting,religious
"ANGELICO, Fra",Perugia Altarpiece (right panel),painting,religious
"ANGELICO, Fra",The Story of St Nicholas,painting,religious
"ANGELICO, Fra",Story of St Nicholas: Birth of St Nicholas (detail),painting,religious
"ANGELICO, Fra",The Story of St Nicholas: Giving Dowry to Three Poor Girls,painting,religious
"ANGELICO, Fra",The Story of St Nicholas: St Nicholas saves the ship,painting,religious
"ANGELICO, Fra",The Story of St Nicholas: St Nicholas saves the ship (detail),painting,religious
"ANGELICO, Fra",The Story of St Nicholas: St Nicholas saves the ship (detail),painting,religious
"ANGELICO, Fra",The Story of St Nicholas,painting,religious
"ANGELICO, Fra",The Story of St Nicholas: The Liberation of Three Innocents,painting,religious
"ANGELICO, Fra",The Story of St Nicholas: The Death of the Saint,painting,religious
"ANGELICO, Fra",San Marco Altarpiece,painting,religious
"ANGELICO, Fra",San Marco Altarpiece (detail),painting,religious
"ANGELICO, Fra",The Healing of Palladia by Saint Cosmas and Saint Damian,painting,religious
"ANGELICO, Fra",Saint Cosmas and Saint Damian before Lisius,painting,religious
"ANGELICO, Fra",Saint Cosmas and Saint Damian Salvaged,painting,religious
"ANGELICO, Fra",Saint Cosmas and Saint Damian Condamned,painting,religious
"ANGELICO, Fra",Entombment,painting,religious
"ANGELICO, Fra",Saint Cosmas and Saint Damian Crucifixed and Stoned,painting,religious
"ANGELICO, Fra",Beheading of Saint Cosmas and Saint Damian,painting,religious
"ANGELICO, Fra",Sepulchring of Saint Cosmas and Saint Damian,painting,religious
"ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,painting,religious
"ANGELICO, Fra",St Jerome,painting,religious
"ANGELICO, Fra",St Roche,painting,religious
"ANGELICO, Fra",St Bernard,painting,religious
"ANGELICO, Fra",St Romuald,painting,religious
"ANGELICO, Fra",St Peter Martyr,painting,religious
"ANGELICO, Fra",St Thomas Aquinas,painting,religious
"ANGELICO, Fra",Deposition from the Cross (Pala di Santa Trinità),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Deposition from the Cross (detail),painting,religious
"ANGELICO, Fra",Noli Me Tangere (Cell 1),painting,religious
"ANGELICO, Fra",Lamentation over Christ (Cell 2),painting,religious
"ANGELICO, Fra",View of Cell 3,painting,religious
"ANGELICO, Fra",Annunciation (Cell 3),painting,religious
"ANGELICO, Fra",Nativity (Cell 5),painting,religious
"ANGELICO, Fra",Transfiguration (Cell 6),painting,religious
"ANGELICO, Fra",Mocking of Christ (Cell 7),painting,religious
"ANGELICO, Fra",Resurrection of Christ and Women at the Tomb (Cell 8),painting,religious
"ANGELICO, Fra",Coronation of the Virgin (Cell 9),painting,religious
"ANGELICO, Fra",Presentation of Jesus in the Temple (Cell 10),painting,religious
"ANGELICO, Fra",Crucifixion with St Dominic (Cell 17),painting,religious
"ANGELICO, Fra",Crucifixion with St Dominic Flagellating Himself (Cell 20),painting,religious
"ANGELICO, Fra","Crucifixion with the Virgin, Mary Magdalene and St Dominic (Cell 25)",painting,religious
"ANGELICO, Fra",Christ in Limbo (Cell 31),painting,religious
"ANGELICO, Fra",Institution of the Eucharist (Cell 35),painting,religious
"ANGELICO, Fra",Nailing of Christ to the Cross (Cell 36),painting,religious
"ANGELICO, Fra",Crucifixion with Mourners and Sts Dominic and Thomas Aquinas (Cell 37),painting,religious
"ANGELICO, Fra","Crucifixion with the Virgin and Sts Cosmas, John the Evangelist and Peter Martyr (Cell 38)",painting,religious
"ANGELICO, Fra",Adoration of the Magi and Man of Sorrows (Cell 39),painting,religious
"ANGELICO, Fra",Corridor of the North Dormitory,painting,religious
"ANGELICO, Fra",The Annunciation,painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",The Annunciation (detail),painting,religious
"ANGELICO, Fra",Crucifixion and Saints,painting,religious
"ANGELICO, Fra",Crucifixion and Saints (detail),painting,religious
"ANGELICO, Fra",Crucifixion and Saints (detail),painting,religious
"ANGELICO, Fra",Saint Dominic Adoring the Crucifixion,painting,religious
"ANGELICO, Fra",Saint Dominic Adoring the Crucifixion,painting,religious
"ANGELICO, Fra",Sacra Conversazione,painting,religious
"ANGELICO, Fra",Sacra Conversazione (detail),painting,religious
"ANGELICO, Fra",Sacra Conversazione (detail),painting,religious
"ANGELICO, Fra",Sacra Conversazione (detail),painting,religious
"ANGELICO, Fra",View of the Convent of San Marco,painting,religious
"ANGELICO, Fra",St Peter Martyr,painting,religious
"ANGELICO, Fra",View of the chapel,painting,religious
"ANGELICO, Fra",West wall of the chapel,painting,religious
"ANGELICO, Fra",Lunette of the west wall,painting,religious
"ANGELICO, Fra",St Peter Consacrates Stephen as Deacon,painting,religious
"ANGELICO, Fra",St Peter Consacrates Stephen as Deacon (detail),painting,religious
"ANGELICO, Fra",St Stephen Distributing Alms,painting,religious
"ANGELICO, Fra",St Stephen Distributing Alms (detail),painting,religious
"ANGELICO, Fra",Sixtus II Consacrates St Lawrence as Deacon,painting,religious
"ANGELICO, Fra",North wall of the chapel,painting,religious
"ANGELICO, Fra",Lunette of the north wall,painting,religious
"ANGELICO, Fra",The Sermon of St Stephen,painting,religious
"ANGELICO, Fra",Dispute before Sanhedrin,painting,religious
"ANGELICO, Fra",Scenes on the north wall,painting,religious
"ANGELICO, Fra",St Sixtus Entrusts the Church Treasures to Lawrence,painting,religious
"ANGELICO, Fra",St Lawrence Receives the Treasures of the Church (detail),painting,religious
"ANGELICO, Fra",St Lawrence Receives the Treasures of the Church (detail),painting,religious
"ANGELICO, Fra",St Lawrence Distributing Alms,painting,religious
"ANGELICO, Fra",St Lawrence Distributing Alms (detail),painting,religious
"ANGELICO, Fra",Scenes from the Lives of Sts Lawrence and Stephen,painting,religious
"ANGELICO, Fra",East wall of the chapel,painting,religious
"ANGELICO, Fra",Lunette of the east wall,painting,religious
"ANGELICO, Fra",St Stephen Being Led to his Martyrdom,painting,religious
"ANGELICO, Fra",The Stoning of St Stephen,painting,religious
"ANGELICO, Fra",The Stoning of St Stephen (detail),painting,religious
"ANGELICO, Fra",Condemnation of St Lawrence by the Emperor Valerian,painting,religious
"ANGELICO, Fra",St Lawrence on Trial (detail),painting,religious
"ANGELICO, Fra",Martyrdom of St Lawrence,painting,religious
"ANGELICO, Fra",View of the chapel vaulting,painting,religious
"ANGELICO, Fra",View of the chapel vaulting,painting,religious
"ANGELICO, Fra",View of the chapel vaulting,painting,religious
"ANGELICO, Fra",Scenes from the Life of Christ,painting,religious
"ANGELICO, Fra",Scenes from the Life of Christ,painting,religious
"ANGELICO, Fra",Scenes from the Life of Christ,painting,religious
"ANGELICO, Fra",Paintings for the Armadio degli Argenti (detail),painting,religious
"ANGELICO, Fra",Paintings for the Armadio degli Argenti,painting,religious
"ANGELICO, Fra",Mystic Wheel (The Vision of Ezekiel),painting,religious
"ANGELICO, Fra",Annunciation,painting,religious
"ANGELICO, Fra",Flight into Egypt,painting,religious
"ANGELICO, Fra",Massacre of the Innocents,painting,religious
"ANGELICO, Fra",Communion of the Apostles,painting,religious
"ANGELICO, Fra",Circumcision,painting,religious
"ANGELICO, Fra",Annunciation and Adoration of the Magi,painting,religious
"ANGELICO, Fra",Madonna of the Star,painting,religious
"ANGELICO, Fra",St Peter Martyr Altarpiece,painting,religious
"ANGELICO, Fra",St Peter Martyr Altarpiece (detail),painting,religious
"ANGELICO, Fra",Predella of the St Peter Martyr Altarpiece (detail),painting,religious
"ANGELICO, Fra",Predella of the St Peter Martyr Altarpiece (detail),painting,religious
"ANGELICO, Fra",Predella of the St Peter Martyr Altarpiece (detail),painting,religious
"ANGELICO, Fra",Compagnia di San Francesco Altarpiece,painting,religious
"ANGELICO, Fra",Trial by Fire,painting,religious
"ANGELICO, Fra",Trial by Fire (detail),painting,religious
"ANGELICO, Fra",Receiving the Stigmata,painting,religious
"ANGELICO, Fra",Meeting of St Francis and St Dominic,painting,religious
"ANGELICO, Fra",Apparition of St Francis at Arles,painting,religious
"ANGELICO, Fra",Lamentation over St Francis,painting,religious
"ANGELICO, Fra",Coronation of the Virgin,painting,religious
"ANGELICO, Fra",Coronation of the Virgin (detail),painting,religious
"ANGELICO, Fra",Coronation of the Virgin (detail),painting,religious
"ANGELICO, Fra",The Coronation of the Virgin,painting,religious
"ANGELICO, Fra",The Coronation of the Virgin (detail),painting,religious
"ANGELICO, Fra",Marriage of the Virgin,painting,religious
"ANGELICO, Fra",Dormition of the Virgin,painting,religious
"ANGELICO, Fra",Annunciation,painting,religious
"ANGELICO, Fra",Annalena Altarpiece (without predella),painting,religious
"ANGELICO, Fra",Annalena Altarpiece,painting,religious
"ANGELICO, Fra",Annalena Altarpiece (detail),painting,religious
"ANGELICO, Fra",Bosco ai Frati Altarpiece,painting,religious
"ANGELICO, Fra",Bosco ai Frati Altarpiece,painting,religious
"ANGELICO, Fra",Bosco ai Frati Altarpiece (detail),painting,religious
"ANGELICO, Fra",Triptych: The Last Judgment,painting,religious
"ANGELICO, Fra",Adoration of the Magi,painting,religious
"ANGELICO, Fra","Crucifixion with the Virgin, John the Evangelist, and Mary Magdelene",painting,religious
"ANGELICO, Fra",Madonna of Humility,painting,religious
"ANGELICO, Fra",Madonna of Humility,painting,religious
"ANGELICO, Fra",Madonna and Child,painting,religious
"ANGELICO, Fra",Crucifixion,painting,religious
"ANGELICO, Fra",Madonna and Child of the Grapes,painting,religious
"ANGELICO, Fra",Penitent St Jerome,painting,religious
"ANGELICO, Fra",Reliquary Tabernacle,painting,religious
"ANGELICO, Fra",Virgin and Child Enthroned with Twelve Angels,painting,religious
"ANGELICO, Fra",Archangel Gabriel Annunciate,painting,religious
"ANGELICO, Fra",Virgin Mary Annunciate,painting,religious
"ANGELICO, Fra",Virgin and Child with Sts Dominic and Catherine of Alexandria,painting,religious
"ANGELICO, Fra",Virgin and Child,painting,religious
"ANGELICO, Fra",The Apostle St James the Great Freeing the Magician Hermogenes,painting,religious
"ANGELICO, Fra",The Naming of St John the Baptist,painting,religious
"ANGELICO, Fra",The Naming of St John the Baptist (detail),painting,religious
"ANGELICO, Fra",The Naming of St John the Baptist (detail),painting,religious
"ANGELICO, Fra",The Burial of the Virgin and the Reception of Her Soul in Heaven,painting,religious
